HOLDING_CODE,off.farm.income,successor
240/0278,TRUE,FALSE
240/0285,FALSE,TRUE
240/0305,TRUE,FALSE
240/0314,FALSE,TRUE
240/0316,TRUE,FALSE
247/0096,FALSE,TRUE
247/0098,FALSE,TRUE
247/0105,FALSE,FALSE
247/0131,FALSE,TRUE
247/0132,TRUE,FALSE
257/0007,FALSE,TRUE
257/0009,FALSE,TRUE
258/0002,FALSE,TRUE
238/0002,FALSE,TRUE
238/0005,TRUE,FALSE
238/0014,FALSE,TRUE
238/0017,TRUE,FALSE
241/0001,FALSE,TRUE
241/0002,FALSE,TRUE
241/0017,TRUE,FALSE
241/0021,FALSE,TRUE
241/0023,TRUE,FALSE
241/0026,TRUE,FALSE
247/0135,FALSE,TRUE
249/0018,FALSE,TRUE
258/0008,FALSE,TRUE
258/0012,TRUE,FALSE
258/0018,TRUE,FALSE
258/0042,TRUE,FALSE
258/0043,TRUE,FALSE
238/0029,FALSE,TRUE
238/0030,TRUE,FALSE
238/0032,FALSE,TRUE
238/0034,FALSE,FALSE
238/0035,TRUE,FALSE
238/0045,TRUE,FALSE
238/0056,TRUE,FALSE
238/0057,FALSE,TRUE
241/0027,FALSE,TRUE
241/0033,FALSE,TRUE
241/0043,FALSE,TRUE
241/0044,FALSE,TRUE
241/0047,TRUE,FALSE
241/0049,FALSE,TRUE
241/0060,TRUE,FALSE
249/0025,TRUE,FALSE
249/0027,TRUE,FALSE
249/0029,TRUE,FALSE
258/0045,FALSE,FALSE
259/0002,TRUE,FALSE
259/0004,TRUE,FALSE
259/0008,FALSE,TRUE
222/0147,FALSE,FALSE
222/0148,TRUE,FALSE
222/0159,TRUE,FALSE
222/0174,TRUE,FALSE
222/0176,FALSE,FALSE
222/0177,FALSE,TRUE
222/0206,TRUE,FALSE
227/0134,FALSE,TRUE
227/0152,FALSE,FALSE
227/0163,TRUE,FALSE
227/0173,TRUE,FALSE
227/0183,TRUE,FALSE
234/0006,FALSE,TRUE
234/0018,FALSE,TRUE
234/0019,TRUE,FALSE
234/0034,FALSE,TRUE
234/0037,FALSE,TRUE
234/0040,FALSE,TRUE
234/0043,FALSE,FALSE
234/0049,FALSE,TRUE
234/0050,TRUE,FALSE
217/0034,TRUE,FALSE
217/0039,FALSE,TRUE
217/0041,FALSE,FALSE
217/0045,TRUE,FALSE
218/0002,FALSE,TRUE
222/0222,TRUE,FALSE
223/0009,TRUE,FALSE
228/0006,FALSE,TRUE
234/0056,TRUE,FALSE
234/0059,FALSE,FALSE
234/0065,FALSE,FALSE
234/0068,FALSE,TRUE
234/0069,TRUE,FALSE
234/0076,FALSE,FALSE
234/0083,FALSE,TRUE
218/0005,FALSE,TRUE
218/0012,FALSE,TRUE
218/0013,FALSE,TRUE
218/0014,FALSE,FALSE
218/0018,FALSE,FALSE
223/0010,FALSE,TRUE
223/0012,FALSE,TRUE
223/0014,TRUE,FALSE
223/0016,TRUE,FALSE
223/0026,TRUE,FALSE
223/0027,FALSE,TRUE
223/0042,FALSE,TRUE
228/0008,FALSE,TRUE
228/0012,TRUE,FALSE
228/0015,FALSE,FALSE
228/0026,FALSE,TRUE
228/0036,FALSE,FALSE
234/0084,TRUE,FALSE
234/0096,FALSE,TRUE
234/0100,FALSE,TRUE
234/0117,FALSE,TRUE
234/0121,FALSE,FALSE
234/0127,FALSE,FALSE
234/0140,FALSE,TRUE
234/0144,FALSE,TRUE
219/0007,TRUE,FALSE
219/0008,TRUE,FALSE
219/0010,TRUE,FALSE
219/0020,FALSE,TRUE
219/0022,TRUE,FALSE
219/0023,FALSE,TRUE
219/0029,FALSE,TRUE
223/0080,TRUE,FALSE
223/0083,FALSE,FALSE
224/0002,FALSE,TRUE
224/0003,TRUE,FALSE
224/0016,FALSE,TRUE
224/0023,FALSE,FALSE
224/0026,TRUE,FALSE
224/0035,FALSE,TRUE
228/0039,FALSE,TRUE
228/0073,FALSE,FALSE
228/0078,FALSE,TRUE
228/0083,TRUE,FALSE
228/0091,FALSE,FALSE
228/0097,FALSE,TRUE
228/0104,FALSE,TRUE
234/0157,FALSE,FALSE
234/0161,FALSE,FALSE
234/0173,FALSE,TRUE
234/0175,FALSE,FALSE
234/0184,FALSE,TRUE
219/0030,FALSE,TRUE
219/0033,FALSE,TRUE
219/0036,FALSE,FALSE
219/0042,FALSE,TRUE
219/0044,FALSE,FALSE
219/0063,TRUE,FALSE
219/0072,FALSE,TRUE
224/0037,FALSE,TRUE
224/0043,FALSE,TRUE
224/0058,TRUE,FALSE
224/0073,TRUE,FALSE
224/0083,TRUE,FALSE
228/0115,TRUE,FALSE
228/0184,FALSE,FALSE
228/0189,TRUE,FALSE
228/0203,TRUE,FALSE
228/0204,FALSE,TRUE
235/0001,TRUE,FALSE
235/0011,FALSE,TRUE
235/0012,TRUE,FALSE
235/0017,TRUE,FALSE
235/0018,FALSE,TRUE
235/0025,FALSE,TRUE
235/0027,FALSE,TRUE
235/0034,FALSE,TRUE
220/0017,FALSE,TRUE
220/0018,FALSE,TRUE
220/0019,TRUE,FALSE
220/0020,TRUE,FALSE
220/0028,TRUE,FALSE
224/0084,FALSE,TRUE
224/0085,TRUE,FALSE
224/0090,FALSE,TRUE
224/0095,FALSE,TRUE
224/0104,FALSE,TRUE
224/0107,TRUE,FALSE
228/0206,TRUE,FALSE
228/0209,FALSE,TRUE
228/0225,FALSE,TRUE
228/0237,TRUE,FALSE
214/0016,FALSE,TRUE
214/0018,FALSE,TRUE
214/0027,FALSE,TRUE
214/0033,TRUE,FALSE
214/0042,FALSE,TRUE
220/0034,TRUE,FALSE
220/0035,FALSE,TRUE
220/0037,FALSE,TRUE
220/0040,TRUE,FALSE
220/0041,FALSE,TRUE
220/0043,TRUE,FALSE
220/0052,TRUE,FALSE
224/0114,TRUE,FALSE
224/0121,FALSE,FALSE
224/0129,FALSE,TRUE
230/0008,FALSE,TRUE
230/0027,TRUE,FALSE
230/0028,FALSE,TRUE
230/0050,FALSE,FALSE
230/0055,FALSE,TRUE
230/0057,FALSE,TRUE
230/0060,TRUE,FALSE
214/0044,FALSE,FALSE
214/0045,TRUE,FALSE
214/0047,FALSE,FALSE
214/0050,TRUE,FALSE
214/0052,FALSE,FALSE
214/0060,FALSE,TRUE
220/0054,FALSE,TRUE
220/0065,FALSE,TRUE
220/0067,TRUE,FALSE
224/0157,FALSE,TRUE
225/0012,TRUE,FALSE
230/0062,FALSE,TRUE
230/0064,FALSE,FALSE
231/0004,TRUE,FALSE
231/0012,FALSE,TRUE
214/0061,FALSE,TRUE
214/0065,TRUE,FALSE
214/0070,FALSE,TRUE
214/0073,FALSE,FALSE
214/0078,FALSE,TRUE
214/0079,FALSE,FALSE
214/0081,TRUE,FALSE
221/0009,FALSE,TRUE
221/0013,FALSE,TRUE
221/0015,TRUE,FALSE
225/0013,FALSE,TRUE
225/0021,TRUE,FALSE
225/0029,TRUE,FALSE
225/0032,FALSE,TRUE
231/0014,FALSE,TRUE
231/0017,FALSE,TRUE
231/0018,TRUE,FALSE
214/0123,TRUE,FALSE
214/0126,FALSE,TRUE
214/0133,FALSE,TRUE
221/0029,FALSE,TRUE
221/0031,TRUE,FALSE
221/0047,FALSE,FALSE
221/0051,FALSE,TRUE
225/0033,FALSE,FALSE
225/0037,FALSE,TRUE
225/0040,FALSE,TRUE
225/0041,TRUE,FALSE
225/0044,FALSE,TRUE
225/0053,TRUE,FALSE
225/0067,TRUE,FALSE
231/0030,FALSE,FALSE
231/0032,TRUE,FALSE
231/0038,FALSE,TRUE
231/0045,TRUE,FALSE
231/0062,TRUE,FALSE
215/0004,TRUE,FALSE
215/0009,FALSE,TRUE
215/0010,FALSE,TRUE
215/0012,FALSE,TRUE
215/0014,FALSE,TRUE
215/0022,FALSE,TRUE
221/0055,TRUE,FALSE
221/0057,TRUE,FALSE
221/0058,TRUE,FALSE
221/0064,FALSE,TRUE
221/0066,TRUE,FALSE
221/0067,FALSE,FALSE
221/0069,FALSE,FALSE
221/0070,TRUE,FALSE
221/0072,FALSE,TRUE
225/0072,FALSE,FALSE
225/0076,FALSE,TRUE
225/0082,TRUE,FALSE
231/0065,TRUE,FALSE
231/0089,FALSE,FALSE
231/0099,FALSE,TRUE
231/0100,FALSE,TRUE
231/0102,TRUE,FALSE
231/0108,TRUE,FALSE
215/0024,FALSE,TRUE
215/0029,FALSE,TRUE
215/0030,TRUE,FALSE
215/0033,FALSE,FALSE
215/0037,TRUE,FALSE
222/0010,FALSE,TRUE
222/0011,FALSE,TRUE
222/0012,TRUE,FALSE
226/0002,FALSE,TRUE
226/0006,FALSE,TRUE
226/0023,FALSE,TRUE
226/0024,FALSE,TRUE
226/0028,FALSE,TRUE
226/0035,FALSE,TRUE
226/0042,FALSE,TRUE
231/0109,FALSE,TRUE
231/0119,TRUE,FALSE
231/0138,TRUE,FALSE
231/0143,FALSE,TRUE
231/0148,FALSE,TRUE
231/0152,FALSE,TRUE
215/0040,FALSE,FALSE
215/0043,FALSE,TRUE
215/0044,TRUE,FALSE
215/0045,FALSE,FALSE
215/0048,FALSE,TRUE
215/0054,FALSE,FALSE
215/0057,FALSE,TRUE
222/0018,TRUE,FALSE
222/0022,FALSE,FALSE
222/0023,FALSE,TRUE
222/0024,FALSE,TRUE
222/0025,TRUE,FALSE
226/0043,TRUE,FALSE
226/0051,TRUE,FALSE
226/0052,FALSE,TRUE
227/0023,FALSE,TRUE
231/0157,FALSE,TRUE
232/0013,FALSE,TRUE
232/0014,TRUE,FALSE
215/0060,TRUE,FALSE
215/0070,FALSE,TRUE
215/0071,FALSE,TRUE
215/0074,FALSE,FALSE
215/0083,TRUE,FALSE
215/0096,FALSE,FALSE
215/0100,TRUE,FALSE
215/0117,FALSE,TRUE
222/0030,FALSE,FALSE
222/0033,TRUE,FALSE
222/0041,FALSE,FALSE
222/0046,FALSE,TRUE
222/0048,FALSE,TRUE
222/0050,TRUE,FALSE
222/0051,TRUE,FALSE
222/0052,FALSE,FALSE
227/0027,TRUE,FALSE
227/0034,FALSE,TRUE
227/0037,FALSE,TRUE
227/0039,FALSE,TRUE
227/0044,FALSE,TRUE
227/0045,FALSE,FALSE
232/0017,TRUE,FALSE
232/0019,TRUE,FALSE
232/0022,FALSE,TRUE
232/0027,FALSE,TRUE
232/0029,FALSE,FALSE
216/0004,FALSE,FALSE
216/0005,FALSE,TRUE
216/0007,FALSE,TRUE
216/0008,FALSE,TRUE
216/0018,FALSE,TRUE
216/0021,FALSE,TRUE
222/0053,FALSE,TRUE
222/0062,FALSE,FALSE
222/0063,FALSE,FALSE
222/0068,TRUE,FALSE
222/0077,TRUE,FALSE
227/0056,TRUE,FALSE
227/0061,FALSE,TRUE
227/0064,FALSE,TRUE
227/0066,TRUE,FALSE
227/0068,FALSE,TRUE
227/0084,FALSE,TRUE
232/0038,FALSE,TRUE
232/0056,FALSE,TRUE
232/0077,FALSE,FALSE
233/0001,TRUE,FALSE
216/0029,FALSE,TRUE
216/0030,FALSE,TRUE
216/0032,FALSE,FALSE
216/0033,FALSE,TRUE
216/0037,FALSE,TRUE
216/0038,FALSE,TRUE
216/0040,TRUE,FALSE
216/0042,FALSE,FALSE
222/0092,FALSE,FALSE
222/0100,TRUE,FALSE
222/0102,FALSE,FALSE
222/0104,FALSE,FALSE
222/0105,FALSE,FALSE
222/0108,FALSE,TRUE
227/0089,TRUE,FALSE
227/0099,FALSE,TRUE
227/0106,FALSE,TRUE
227/0120,FALSE,TRUE
227/0121,FALSE,FALSE
227/0124,FALSE,TRUE
233/0016,FALSE,FALSE
233/0022,FALSE,TRUE
233/0032,FALSE,TRUE
233/0035,TRUE,FALSE
233/0040,FALSE,TRUE
233/0042,TRUE,FALSE
233/0049,FALSE,FALSE
217/0010,TRUE,FALSE
217/0012,FALSE,TRUE
217/0015,TRUE,FALSE
217/0016,TRUE,FALSE
217/0019,FALSE,TRUE
217/0031,TRUE,FALSE
222/0111,FALSE,FALSE
222/0113,TRUE,FALSE
222/0127,FALSE,TRUE
222/0138,FALSE,TRUE
222/0139,FALSE,FALSE
222/0140,FALSE,TRUE
222/0144,FALSE,TRUE
222/0146,TRUE,FALSE
288/0126,FALSE,TRUE
288/0128,TRUE,FALSE
288/0139,FALSE,TRUE
289/0002,FALSE,TRUE
289/0007,FALSE,TRUE
289/0009,FALSE,FALSE
295/0034,FALSE,TRUE
295/0041,TRUE,FALSE
295/0046,FALSE,FALSE
295/0047,TRUE,FALSE
295/0086,FALSE,TRUE
301/0027,FALSE,TRUE
301/0032,TRUE,FALSE
301/0033,FALSE,TRUE
301/0036,FALSE,FALSE
301/0043,FALSE,FALSE
301/0048,FALSE,TRUE
301/0055,TRUE,FALSE
301/0056,FALSE,TRUE
301/0066,TRUE,FALSE
286/0527,FALSE,FALSE
286/0556,TRUE,FALSE
286/0561,TRUE,FALSE
286/0571,FALSE,TRUE
286/0594,TRUE,FALSE
289/0013,TRUE,FALSE
289/0025,TRUE,FALSE
289/0026,FALSE,TRUE
289/0027,TRUE,FALSE
289/0038,TRUE,FALSE
289/0044,FALSE,FALSE
295/0087,FALSE,TRUE
295/0090,TRUE,FALSE
295/0092,TRUE,FALSE
295/0095,FALSE,TRUE
301/0067,TRUE,FALSE
301/0085,FALSE,TRUE
301/0087,TRUE,FALSE
301/0089,TRUE,FALSE
301/0097,TRUE,FALSE
301/0099,FALSE,TRUE
301/0104,FALSE,TRUE
286/0596,FALSE,FALSE
286/0597,FALSE,TRUE
286/0598,FALSE,TRUE
286/0599,TRUE,FALSE
286/0600,FALSE,TRUE
286/0605,TRUE,FALSE
286/0608,TRUE,FALSE
286/0612,FALSE,TRUE
289/0061,FALSE,TRUE
289/0062,FALSE,TRUE
289/0063,TRUE,FALSE
289/0069,FALSE,FALSE
295/0122,FALSE,TRUE
295/0126,FALSE,FALSE
295/0128,TRUE,FALSE
295/0130,TRUE,FALSE
295/0137,TRUE,FALSE
295/0149,FALSE,TRUE
295/0150,FALSE,FALSE
295/0155,FALSE,FALSE
301/0111,FALSE,TRUE
301/0112,FALSE,TRUE
301/0123,FALSE,FALSE
301/0132,TRUE,FALSE
301/0134,FALSE,TRUE
301/0135,FALSE,TRUE
301/0139,FALSE,TRUE
301/0140,FALSE,TRUE
301/0145,TRUE,FALSE
286/0620,TRUE,FALSE
286/0632,FALSE,TRUE
286/0641,TRUE,FALSE
286/0642,TRUE,FALSE
286/0647,TRUE,FALSE
286/0657,TRUE,FALSE
289/0104,FALSE,FALSE
289/0105,FALSE,FALSE
289/0107,FALSE,FALSE
289/0109,TRUE,FALSE
289/0110,FALSE,FALSE
289/0114,TRUE,FALSE
289/0124,FALSE,TRUE
295/0167,FALSE,FALSE
295/0169,FALSE,FALSE
295/0178,TRUE,FALSE
295/0187,TRUE,FALSE
296/0002,FALSE,FALSE
296/0005,FALSE,TRUE
301/0148,FALSE,TRUE
301/0156,TRUE,FALSE
301/0239,TRUE,FALSE
302/0002,TRUE,FALSE
302/0005,FALSE,TRUE
302/0006,FALSE,TRUE
302/0007,FALSE,TRUE
286/0680,TRUE,FALSE
286/0694,TRUE,FALSE
286/0697,FALSE,TRUE
286/0704,TRUE,FALSE
289/0125,TRUE,FALSE
289/0136,FALSE,TRUE
289/0143,FALSE,TRUE
289/0144,TRUE,FALSE
289/0148,FALSE,TRUE
296/0006,TRUE,FALSE
296/0007,FALSE,TRUE
296/0009,FALSE,TRUE
296/0012,TRUE,FALSE
296/0015,FALSE,TRUE
302/0008,FALSE,TRUE
302/0010,FALSE,TRUE
302/0012,FALSE,TRUE
302/0013,FALSE,TRUE
302/0017,FALSE,TRUE
302/0018,TRUE,FALSE
302/0020,FALSE,FALSE
286/0724,TRUE,FALSE
286/0727,TRUE,FALSE
287/0002,FALSE,TRUE
287/0005,FALSE,TRUE
289/0151,FALSE,TRUE
289/0152,FALSE,TRUE
289/0159,FALSE,TRUE
289/0160,TRUE,FALSE
289/0162,TRUE,FALSE
289/0174,TRUE,FALSE
289/0179,TRUE,FALSE
289/0180,FALSE,TRUE
296/0024,FALSE,TRUE
296/0026,TRUE,FALSE
296/0028,FALSE,FALSE
296/0032,FALSE,FALSE
296/0033,FALSE,FALSE
296/0037,TRUE,FALSE
296/0040,TRUE,FALSE
296/0041,FALSE,FALSE
285/0119,FALSE,TRUE
285/0120,FALSE,FALSE
285/0129,FALSE,TRUE
285/0130,FALSE,FALSE
285/0193,TRUE,FALSE
287/0006,FALSE,FALSE
287/0011,FALSE,TRUE
287/0014,FALSE,TRUE
287/0015,TRUE,FALSE
287/0028,TRUE,FALSE
287/0030,FALSE,TRUE
289/0181,FALSE,FALSE
289/0182,FALSE,TRUE
289/0185,TRUE,FALSE
289/0196,TRUE,FALSE
289/0197,FALSE,TRUE
289/0198,FALSE,FALSE
289/0201,TRUE,FALSE
289/0204,TRUE,FALSE
296/0043,TRUE,FALSE
296/0044,TRUE,FALSE
296/0047,FALSE,TRUE
296/0050,FALSE,TRUE
296/0051,TRUE,FALSE
296/0054,FALSE,TRUE
296/0061,FALSE,FALSE
296/0062,TRUE,FALSE
285/0206,FALSE,FALSE
286/0018,TRUE,FALSE
287/0032,TRUE,FALSE
287/0033,TRUE,FALSE
287/0034,FALSE,TRUE
287/0039,TRUE,FALSE
287/0040,TRUE,FALSE
287/0046,TRUE,FALSE
287/0049,FALSE,TRUE
290/0007,FALSE,TRUE
290/0011,FALSE,TRUE
297/0002,FALSE,TRUE
297/0005,FALSE,TRUE
297/0009,TRUE,FALSE
297/0012,FALSE,TRUE
297/0014,TRUE,FALSE
297/0015,FALSE,TRUE
297/0020,FALSE,TRUE
286/0057,TRUE,FALSE
286/0068,TRUE,FALSE
286/0070,TRUE,FALSE
287/0058,TRUE,FALSE
287/0072,FALSE,TRUE
287/0074,FALSE,TRUE
287/0081,TRUE,FALSE
287/0085,FALSE,FALSE
287/0088,FALSE,TRUE
287/0094,TRUE,FALSE
290/0021,FALSE,TRUE
290/0034,FALSE,FALSE
291/0003,TRUE,FALSE
297/0023,FALSE,TRUE
297/0038,TRUE,FALSE
297/0051,TRUE,FALSE
297/0057,FALSE,TRUE
297/0063,FALSE,TRUE
297/0074,TRUE,FALSE
298/0001,FALSE,TRUE
286/0092,TRUE,FALSE
286/0104,TRUE,FALSE
286/0112,FALSE,TRUE
286/0113,TRUE,FALSE
286/0118,TRUE,FALSE
287/0095,TRUE,FALSE
287/0104,FALSE,FALSE
287/0108,TRUE,FALSE
287/0115,FALSE,TRUE
287/0123,FALSE,FALSE
287/0127,TRUE,FALSE
287/0129,FALSE,TRUE
291/0004,TRUE,FALSE
291/0006,FALSE,FALSE
291/0007,TRUE,FALSE
291/0009,TRUE,FALSE
291/0010,FALSE,TRUE
298/0004,FALSE,TRUE
298/0006,FALSE,FALSE
298/0008,TRUE,FALSE
298/0009,FALSE,FALSE
298/0014,TRUE,FALSE
298/0015,FALSE,TRUE
298/0017,FALSE,FALSE
298/0022,FALSE,FALSE
298/0030,TRUE,FALSE
286/0138,FALSE,TRUE
286/0162,FALSE,FALSE
286/0172,FALSE,TRUE
287/0130,FALSE,FALSE
287/0135,TRUE,FALSE
287/0137,FALSE,TRUE
287/0144,TRUE,FALSE
287/0147,TRUE,FALSE
287/0153,TRUE,FALSE
287/0156,FALSE,TRUE
291/0019,FALSE,TRUE
291/0026,FALSE,FALSE
291/0028,FALSE,TRUE
291/0029,FALSE,FALSE
291/0030,FALSE,TRUE
291/0031,FALSE,FALSE
291/0033,TRUE,FALSE
298/0031,TRUE,FALSE
298/0032,FALSE,TRUE
298/0035,TRUE,FALSE
298/0036,FALSE,TRUE
299/0003,TRUE,FALSE
299/0006,FALSE,TRUE
286/0178,TRUE,FALSE
286/0189,TRUE,FALSE
286/0190,FALSE,TRUE
286/0194,TRUE,FALSE
286/0206,FALSE,FALSE
286/0233,FALSE,TRUE
286/0242,TRUE,FALSE
286/0247,TRUE,FALSE
287/0200,FALSE,FALSE
287/0214,TRUE,FALSE
287/0229,TRUE,FALSE
291/0036,FALSE,FALSE
291/0037,TRUE,FALSE
299/0009,TRUE,FALSE
299/0015,TRUE,FALSE
299/0019,FALSE,TRUE
299/0024,FALSE,TRUE
299/0026,FALSE,TRUE
299/0031,FALSE,TRUE
299/0033,FALSE,TRUE
299/0036,FALSE,TRUE
286/0250,FALSE,TRUE
286/0265,TRUE,FALSE
286/0284,TRUE,FALSE
286/0293,TRUE,FALSE
286/0317,TRUE,FALSE
286/0342,FALSE,TRUE
288/0016,FALSE,TRUE
288/0022,FALSE,TRUE
292/0006,TRUE,FALSE
292/0009,FALSE,TRUE
292/0012,TRUE,FALSE
300/0018,TRUE,FALSE
300/0019,TRUE,FALSE
300/0024,FALSE,TRUE
300/0027,FALSE,FALSE
286/0350,TRUE,FALSE
286/0363,FALSE,TRUE
286/0364,FALSE,TRUE
286/0389,TRUE,FALSE
288/0026,TRUE,FALSE
288/0027,TRUE,FALSE
288/0028,FALSE,FALSE
288/0032,FALSE,FALSE
288/0034,FALSE,FALSE
288/0035,FALSE,FALSE
288/0041,FALSE,TRUE
288/0043,FALSE,TRUE
288/0044,FALSE,TRUE
293/0008,FALSE,TRUE
293/0013,TRUE,FALSE
293/0016,TRUE,FALSE
293/0017,TRUE,FALSE
300/0030,FALSE,TRUE
300/0035,FALSE,TRUE
300/0037,FALSE,TRUE
300/0045,TRUE,FALSE
300/0048,FALSE,TRUE
286/0413,TRUE,FALSE
286/0431,FALSE,TRUE
286/0434,TRUE,FALSE
286/0450,TRUE,FALSE
286/0451,TRUE,FALSE
286/0455,FALSE,TRUE
288/0048,FALSE,FALSE
288/0053,FALSE,FALSE
288/0054,FALSE,TRUE
288/0061,FALSE,FALSE
288/0063,TRUE,FALSE
288/0067,TRUE,FALSE
288/0077,FALSE,FALSE
288/0079,TRUE,FALSE
294/0017,FALSE,TRUE
295/0006,FALSE,TRUE
295/0010,TRUE,FALSE
295/0014,TRUE,FALSE
300/0052,FALSE,TRUE
300/0066,TRUE,FALSE
300/0070,TRUE,FALSE
300/0082,FALSE,TRUE
300/0090,TRUE,FALSE
300/0092,FALSE,TRUE
300/0105,FALSE,TRUE
286/0485,FALSE,FALSE
286/0516,TRUE,FALSE
288/0082,TRUE,FALSE
288/0098,TRUE,FALSE
288/0104,FALSE,FALSE
288/0116,TRUE,FALSE
288/0119,FALSE,TRUE
295/0016,TRUE,FALSE
295/0017,FALSE,TRUE
295/0020,FALSE,TRUE
295/0021,TRUE,FALSE
295/0024,FALSE,TRUE
295/0027,FALSE,TRUE
295/0028,FALSE,TRUE
295/0030,TRUE,FALSE
300/0151,TRUE,FALSE
301/0001,TRUE,FALSE
301/0007,FALSE,TRUE
301/0015,FALSE,TRUE
301/0024,TRUE,FALSE
301/0025,TRUE,FALSE
301/0026,FALSE,TRUE
277/0010,FALSE,FALSE
277/0011,TRUE,FALSE
277/0012,FALSE,TRUE
277/0014,TRUE,FALSE
277/0018,FALSE,TRUE
277/0019,FALSE,TRUE
277/0020,FALSE,TRUE
282/0119,FALSE,TRUE
282/0120,TRUE,FALSE
282/0129,FALSE,FALSE
282/0134,TRUE,FALSE
282/0140,FALSE,FALSE
282/0141,FALSE,FALSE
282/0144,TRUE,FALSE
284/0209,FALSE,TRUE
284/0216,FALSE,FALSE
284/0217,TRUE,FALSE
284/0256,FALSE,TRUE
284/0257,FALSE,TRUE
270/0013,FALSE,TRUE
270/0019,FALSE,TRUE
271/0005,FALSE,TRUE
271/0007,FALSE,TRUE
271/0009,TRUE,FALSE
277/0023,FALSE,TRUE
277/0024,TRUE,FALSE
277/0026,FALSE,TRUE
277/0030,TRUE,FALSE
277/0032,TRUE,FALSE
277/0033,TRUE,FALSE
277/0034,TRUE,FALSE
277/0036,TRUE,FALSE
282/0147,TRUE,FALSE
282/0149,TRUE,FALSE
282/0155,FALSE,TRUE
283/0005,TRUE,FALSE
284/0259,TRUE,FALSE
284/0272,TRUE,FALSE
284/0277,TRUE,FALSE
284/0289,FALSE,FALSE
284/0291,FALSE,TRUE
284/0292,FALSE,FALSE
284/0304,TRUE,FALSE
271/0012,FALSE,TRUE
271/0017,FALSE,TRUE
271/0020,TRUE,FALSE
271/0021,TRUE,FALSE
272/0001,FALSE,TRUE
277/0040,FALSE,TRUE
277/0041,TRUE,FALSE
277/0044,FALSE,TRUE
277/0045,FALSE,TRUE
277/0047,FALSE,TRUE
277/0052,TRUE,FALSE
277/0053,FALSE,TRUE
278/0001,TRUE,FALSE
278/0004,TRUE,FALSE
283/0009,TRUE,FALSE
283/0030,TRUE,FALSE
283/0037,FALSE,TRUE
283/0043,TRUE,FALSE
272/0002,TRUE,FALSE
272/0004,FALSE,TRUE
272/0005,FALSE,TRUE
272/0007,TRUE,FALSE
273/0002,FALSE,TRUE
273/0004,FALSE,TRUE
273/0011,FALSE,TRUE
278/0005,FALSE,TRUE
278/0008,TRUE,FALSE
278/0028,FALSE,TRUE
278/0037,TRUE,FALSE
279/0001,TRUE,FALSE
279/0002,FALSE,TRUE
283/0092,FALSE,FALSE
283/0107,FALSE,TRUE
283/0116,TRUE,FALSE
283/0118,TRUE,FALSE
285/0046,FALSE,FALSE
285/0059,FALSE,TRUE
285/0069,FALSE,FALSE
285/0070,FALSE,TRUE
285/0071,FALSE,TRUE
285/0073,TRUE,FALSE
285/0074,FALSE,TRUE
285/0075,FALSE,FALSE
273/0013,FALSE,TRUE
273/0016,TRUE,FALSE
273/0021,FALSE,FALSE
273/0023,FALSE,FALSE
273/0024,TRUE,FALSE
273/0034,FALSE,FALSE
279/0004,FALSE,TRUE
279/0012,FALSE,TRUE
279/0015,FALSE,TRUE
280/0001,FALSE,TRUE
280/0004,TRUE,FALSE
280/0010,FALSE,TRUE
280/0015,FALSE,TRUE
283/0126,FALSE,FALSE
283/0127,TRUE,FALSE
283/0128,TRUE,FALSE
283/0132,FALSE,TRUE
283/0133,FALSE,TRUE
283/0134,TRUE,FALSE
283/0135,TRUE,FALSE
283/0138,FALSE,TRUE
283/0147,FALSE,FALSE
285/0077,FALSE,FALSE
285/0079,FALSE,FALSE
285/0080,TRUE,FALSE
285/0081,FALSE,TRUE
285/0082,TRUE,FALSE
285/0085,FALSE,FALSE
285/0086,FALSE,FALSE
285/0089,TRUE,FALSE
285/0098,TRUE,FALSE
273/0049,TRUE,FALSE
274/0025,TRUE,FALSE
280/0016,TRUE,FALSE
280/0031,FALSE,TRUE
280/0033,FALSE,TRUE
280/0034,TRUE,FALSE
280/0035,TRUE,FALSE
280/0038,FALSE,FALSE
280/0043,TRUE,FALSE
283/0154,FALSE,FALSE
283/0158,FALSE,FALSE
283/0159,TRUE,FALSE
283/0160,FALSE,FALSE
283/0162,FALSE,TRUE
283/0163,FALSE,FALSE
265/0006,FALSE,TRUE
265/0009,FALSE,FALSE
265/0017,FALSE,FALSE
265/0019,FALSE,FALSE
265/0023,FALSE,FALSE
274/0044,FALSE,TRUE
274/0051,FALSE,FALSE
274/0070,TRUE,FALSE
274/0078,FALSE,TRUE
274/0103,FALSE,FALSE
274/0104,TRUE,FALSE
274/0118,TRUE,FALSE
280/0061,FALSE,FALSE
280/0064,FALSE,TRUE
280/0066,FALSE,TRUE
280/0068,FALSE,TRUE
280/0072,TRUE,FALSE
283/0169,FALSE,TRUE
283/0180,TRUE,FALSE
283/0182,FALSE,TRUE
283/0204,TRUE,FALSE
283/0206,FALSE,TRUE
283/0208,FALSE,TRUE
283/0212,FALSE,TRUE
283/0215,FALSE,TRUE
265/0025,TRUE,FALSE
265/0029,FALSE,TRUE
266/0001,TRUE,FALSE
266/0003,FALSE,FALSE
274/0132,FALSE,FALSE
274/0166,TRUE,FALSE
275/0004,TRUE,FALSE
280/0081,FALSE,FALSE
280/0085,FALSE,FALSE
280/0087,FALSE,FALSE
280/0089,FALSE,FALSE
280/0095,FALSE,TRUE
