HOLDING_CODE,ITEM1,ITEM2,ITEM14,ITEM40,ITEM41,ITEM46,ITEM47,ITEM48,ITEM49,ITEM50,ITEM84,ITEM85,ITEM86,ITEM87,ITEM94,ITEM95,ITEM96,ITEM145,ITEM157,ITEM170,ITEM171,ITEM177,ITEM178,ITEM179,ITEM182,ITEM183,ITEM184,ITEM200,ITEM1714,ITEM1715,ITEM1716,ITEM1717,ITEM1718,ITEM1719,ITEM100,ITEM101,ITEM102,ITEM103,ITEM104,ITEM105,ITEM106,ITEM107,ITEM108,ITEM109,ITEM110,ITEM111,ITEM112,ITEM113,ITEM114,ITEM115,ITEM116,ITEM117,ITEM118,ITEM119,ITEM120,ITEM121,ITEM122,group,group1,ITEM42,ITEM43,ITEM44,ITEM45,ITEM16,ITEM18,ITEM17,ITEM20,cattle_dairy,cattle_beef,calf_dairy,calf_beef,service_bull,breeder_dairy,breeder_beef,cattle_other,barley,oats,grass,roughGraz,area
196/0025,60.08,0,0,12.27,0,157.44,78.29,0,8.63,244.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,13,27,0,0,8,0,0,0,0,60,3,NA,10.920000000000000,12.550000000000001,0,121.700000000000000,0,12.27,0,0,0,25,0,0,0,0,0,60,12.27,0,145.17,78.29,244.36
196/0026,0,0,0,10.3,0,193.3,587.3,0,0,780.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,1,2,0,0,0,0,160,0,60,0,0,0,36,7,1,0,0,0,0,0,0,4,0,22,51,76,74,491,1,5,28.400000000000002,45.100000000000001,13,96.500000000000000,1,9.3,0,0,0,256,125,98,8,0,4,0,10.3,0,183,587.3,780.6
196/0028,0,0,0,0,0,52.5,0,10.6,0,63.1,0,0,0,0,0,0,0,478,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,12,0,1,6,39,3,NA,0.000000000000000,14.900000000000000,0,37.600000000000001,0,0,0,0,0,20,6,13,0,0,0,13,0,0,52.5,0,63.1
196/0036,27.62,0,29.46,148.98,0,211.86,6,9.98,6,233.84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,33,0,0,0,0,194,2,NA,1.650000000000000,8.620000000000001,0,52.609999999999999,0,74,0,0,0,0,0,0,0,0,0,194,74,0,62.88,6,233.84
196/0038,0,61.31,0,0,0,225,21.2,2.24,0,248.44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,112,0,13,0,0,0,0,4,0,10,0,0,17,28,0,0,38,20,14,41,37,334,2,NA,10.500000000000000,24.300000000000001,0,190.200000000000020,0,0,0,0,0,152,51,61,4,0,0,93,0,0,225,21.2,248.44
196/0044,0,0,0,0,0,153.92,124.6,0,1.14,279.66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,149,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,62,86,37,53,61,459,1,5,39.920000000000002,14.460000000000001,21.33,78.210000000000008,0,0,0,0,0,157,98,139,3,0,0,62,0,0,153.92,124.6,279.66
196/0054,0,68.5,0,0,0,10,10.5,0,0,20.5,0,0,0,0,0,0,2,624,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,28,0,5,0,8,0,0,5,0,8,10,0,0,8,22,14,12,5,4,144,2,NA,0.000000000000000,10.000000000000000,0,0.000000000000000,0,0,0,0,0,71,16,19,0,0,16,37,0,0,10,10.5,20.5
196/0058,0,0,0,0.2,0,1.2,0.4,0,0,1.6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,3,NA,0.300000000000000,0.300000000000000,0.1,0.300000000000000,0,0,0,0.1,3,2,0,0,0,0,1,1,0,0.1,1,0.4,1.6
196/0062,0,0,0,0,0,39.3,16.2,0,0,55.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,8,0,11,0,0,1,0,0,0,0,0,42,0,0,0,26,0,20,108,3,NA,0.000000000000000,16.199999999999999,0,23.100000000000001,0,0,0,0,19,0,46,0,1,42,0,0,0,0,39.3,16.2,55.5
196/0064,0,97.16,0,0,0,1.17,0,0,0.64,1.81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,53,0,1,0,0,1,0,0,0,0,0,0,0,0,23,27,24,4,2,152,2,NA,0.000000000000000,0.000000000000000,0,1.170000000000000,0,0,0,0,0,71,26,31,1,0,0,23,0,0,1.17,0,1.81
197/0003,0,0,0,5.55,0,38.6,0,0,0,38.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,5,17,0,0,1,0,3,19,9,0,0,0,23,0,23,0,0,24,137,2,NA,9.350000000000000,0.000000000000000,0,23.699999999999999,0,5.55,0,0,18,20,24,23,1,19,32,3,5.55,0,33.05,0,38.6
197/0007,0,0,0,0,0,122.55,82.79,0,0.51,205.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,85,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,34,34,16,14,195,2,NA,0.000000000000000,29.359999999999999,0,93.189999999999998,0,0,0,0,0,95,48,50,2,0,0,0,0,0,122.55,82.79,205.85
197/0014,0,0,0,0,0,86.28,25.67,2.78,0.01,114.74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,11,0,0,0,0,1,0,0,0,3,0,10,0,0,9,14,9,8,5,107,3,NA,0.000000000000000,16.490000000000002,31.12,38.670000000000002,0,0,0,0,0,48,14,22,1,0,3,19,0,0,86.28,25.67,114.74
197/0017,0,0,0,0,0,56.6,57.6,0,0.2,114.4,0,0,0,0,0,0,0,237,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,6,3,NA,0.000000000000000,4.000000000000000,16.2,36.399999999999999,0,0,0,0,0,2,0,2,0,0,0,2,0,0,56.6,57.6,114.4
197/0019,56.54,6.74,56.19,197.87,0,197.87,0,0,0,197.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,1,0,0,0,0,0,0,1,0,15,0,0,0,0,187,0,1,0,0,0,0,453,0,0,1,0,658,1,1,0.000000000000000,0.000000000000000,0,0.000000000000000,0,61.8,0,0,0,203,0,1,0,0,1,640,61.8,0,0,0,197.87
197/0020,0,0,0,0,0,26.58,119.58,0,1.44,147.6,0,0,0,0,0,0,0,946,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,34,0,18,0,2,0,0,3,0,0,0,0,0,2,0,1,0,9,7,8,8,92,3,NA,0.000000000000000,26.580000000000002,0,0.000000000000000,0,0,0,0,0,54,15,17,3,0,1,2,0,0,26.58,119.58,147.6
197/0021,24.2,0,25.14,68.05,0,163.83,131.96,4.46,4.92,305.17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,77,0,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,37,40,177,2,NA,15.750000000000000,0.000000000000000,6.04,73.989999999999995,13.68,11.3,0,0,0,97,40,37,3,0,0,0,24.98,0,95.78,131.96,305.17
197/0024,0,37.3,0,0,0,237.9,0,0,0,237.9,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,118,1,66,0,17,0,0,6,1,0,0,3,0,3,0,36,7,32,75,46,43,456,1,5,0.000000000000000,53.100000000000001,0,184.800000000000010,0,0,0,0,3,201,118,78,7,0,39,10,0,0,237.9,0,237.9
197/0026,0,0,0,0,0,38.3,132.25,12.15,0.4,183.1,0,0,0,0,0,0,2,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,35,39,167,2,NA,0.000000000000000,0.000000000000000,0,38.300000000000004,0,0,0,0,0,91,39,35,2,0,0,0,0,0,38.3,132.25,183.1
197/0028,0,0,0,0,0,499.5,0,8,1,508.5,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,234,0,21,0,24,0,0,5,1,0,0,25,0,42,0,0,50,4,5,90,89,590,1,3,20.199999999999999,48.700000000000003,0,430.600000000000020,0,0,0,0,0,279,94,94,6,0,25,92,0,0,499.5,0,508.5
197/0030,0,67.28,0,0,0,45,280.8,0,0,325.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,6,10,10,65,3,NA,0.000000000000000,4.400000000000000,0,40.600000000000001,0,0,0,0,0,32,16,16,1,0,0,0,0,0,45,280.8,325.8
197/0031,0,0,0,0,0,121.8,168.14,0,0.51,290.45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,0,0,1,0,0,0,36,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,4,25,6,79,3,NA,0.000000000000000,6.210000000000000,0,115.590000000000000,0,0,0,0,0,41,10,27,1,0,0,1,0,0,121.8,168.14,290.45
197/0034,0,17.6,0,0,0,97,366.1,0,2,465.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,2,0,0,0,0,200,0,0,0,28,0,0,8,2,0,0,0,0,0,0,0,3,101,108,13,5,468,1,5,15.000000000000000,33.500000000000000,8.1,40.399999999999999,0,0,0,0,0,228,113,114,10,0,0,3,0,0,97,366.1,465.1
197/0037,0,83.58,0,24.9,0,66.7,18.1,0,0,84.8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,1,2,0,0,0,0,0,108,0,2,0,11,0,0,3,0,0,0,0,0,0,0,111,0,49,98,6,5,393,1,5,11.300000000000001,0.000000000000000,0,30.500000000000000,0,0,0,0,0,121,103,55,3,0,111,0,0,0,41.8,18.1,84.8
197/0038,0,0,0,0,0,59.3,22.2,2,2,85.5,0,0,0,0,0,0,1,504,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,1,0,0,0,0,0,0,0,10,16,0,0,0,0,40,3,NA,14.100000000000000,0.000000000000000,3.2,42.000000000000000,0,0,0,0,6,7,0,0,1,0,10,16,0,0,59.3,22.2,85.5
197/0039,0,0,0,12,0,58.2,261.1,0,0,319.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,75,0,25,0,14,0,0,2,0,0,0,0,0,20,0,0,10,4,8,30,32,220,2,NA,16.199999999999999,0.000000000000000,10,20.000000000000000,0,12,0,0,0,114,40,34,2,0,0,30,12,0,46.2,261.1,319.3
197/0040,0,17.74,0,0,0,79.9,0.25,0.25,0.5,80.9,0,0,0,0,0,0,0,35,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,112,0,10,0,12,8,8,0,1,0,0,0,0,0,10,10,15,0,24,24,11,17,262,2,NA,0.000000000000000,42.000000000000000,4,33.899999999999999,0,0,0,0,142,8,41,35,1,10,15,10,0,0,79.9,0.25,80.9
197/0053,0,0,0,3.6,0,67.31,84.55,4.31,0.53,156.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,44,0,30,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,10,19,23,145,2,NA,6.720000000000000,15.590000000000000,8.61,32.789999999999999,0,0,0,0,0,74,33,35,3,0,0,0,0,0,63.71,84.55,156.7
197/0054,0,20,0,0,0,96,0,0,0,96,0,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,14,18,33,140,2,NA,0.000000000000000,20.000000000000000,0,76.000000000000000,0,0,0,0,0,67,47,25,1,0,0,0,0,0,96,0,96
198/0005,0,0,0,10.4,0,67.08,0,0,1.72,68.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,2,0,0,0,0,96,0,0,0,0,0,0,0,2,0,0,6,0,0,41,36,0,5,0,0,28,23,237,2,NA,26.580000000000002,5.600000000000001,24.5,0.000000000000000,10.4,0,0,0,96,0,23,28,2,42,0,46,10.4,0,56.68,0,68.8
198/0006,0,31.5,0,32,0,89.1,0,0,2,91.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,48,0,15,0,17,0,0,0,1,0,0,0,0,0,80,30,0,14,0,15,0,12,232,2,NA,30.000000000000000,0.000000000000000,0,27.100000000000001,16,16,0,0,80,0,27,0,1,30,0,94,32,0,57.1,0,91.1
198/0008,0,0,0,11.67,0,126.19,0.94,1.4,0.4,128.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,111,3,17,0,20,1,13,0,3,1,0,0,0,0,42,30,2,11,30,24,21,16,345,2,NA,27.400000000000002,9.400000000000000,3.1,74.620000000000005,0,11.67,0,0,161,4,40,51,4,30,2,53,11.67,0,114.52,0.94,128.93
198/0009,0,0,28.6,55.88,0,72.97,0,0,0.53,73.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,55,0,0,35,25,0,0,0,140,2,NA,0.000000000000000,10.300000000000001,0,6.790000000000000,0,0,0,0,0,25,0,25,0,0,0,115,0,0,17.09,0,73.5
198/0016,0,56.7,0,5.2,0,44.4,0,0,0.9,45.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,80,0,12,0,23,7,1,0,0,0,5,6,0,1,18,30,10,1,18,28,14,14,268,2,NA,10.500000000000000,22.570000000000000,0,6.130000000000000,0,5.2,0,0,116,13,42,32,0,36,10,25,5.2,0,39.2,0,45.3
198/0017,0,20.5,0,25.82,0,113.55,2.05,0,1,116.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,2,2,0,0,0,95,0,5,0,7,0,3,0,2,0,19,0,0,10,65,53,0,30,24,28,19,9,369,1,2,8.100000000000000,42.350000000000001,0,37.280000000000001,13.72,12.1,0,0,110,29,37,43,2,53,0,124,25.82,0,87.73,2.05,116.6
198/0019,0,10.4,0,3.2,0,40.5,0,0,0,40.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,34,0,13,0,12,3,0,0,1,0,0,9,0,0,10,14,5,0,11,19,9,8,148,2,NA,5.600000000000001,14.100000000000000,0,17.600000000000001,0,3.2,0,0,59,3,27,20,1,23,5,10,3.2,0,37.3,0,40.5
198/0021,0,54.6,0,12.5,0,74.8,0.8,0,0,75.6,0,0,0,0,0,0,0,34,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,104,0,12,0,30,0,6,0,1,1,2,20,0,0,15,30,0,20,15,22,20,18,316,2,NA,11.300000000000001,31.600000000000001,8.1,11.300000000000001,12.5,0,0,0,152,2,40,35,2,50,0,37,12.5,0,62.3,0.8,75.6
198/0025,0,0,0,58.5,0,133.3,0,0,0,133.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,0,0,0,0,20,1,1,0,0,0,0,91,0,118,0,5,5,0,0,248,2,NA,0.000000000000000,32.399999999999999,0,42.399999999999999,34.4,17.8,0,0,0,27,5,5,2,0,118,91,52.2,0,74.8,0,133.3
198/0031,0,10.99,0,0,0,84.67,0,0,2.03,86.7,0,0,0,0,0,0,0,30,0,0,0,1,0,0,1,0,0,2,0,0,2,0,0,0,80,0,0,0,20,0,8,0,1,0,1,0,0,0,5,45,0,4,6,13,11,19,213,2,NA,0.000000000000000,35.369999999999997,15.41,33.890000000000001,0,0,0,0,108,1,32,17,1,45,0,10,0,0,84.67,0,86.7
198/0032,26.81,0,0,0,0,70.28,0,0,0,70.28,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,0,2,0,0,0,3,0,0,0,4,1,19,3,NA,0.000000000000000,2.480000000000000,0,67.799999999999997,0,0,0,0,0,7,1,4,2,0,5,1,0,0,70.28,0,70.28
198/0033,0,0,13.6,21.2,0,77.6,0,0,2.1,79.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,0,0,5,0,0,0,105,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,22,15,20,17,207,2,NA,26.400000000000002,16.800000000000001,2.9,10.300000000000001,0,7.6,0,0,125,0,32,42,0,0,0,8,7.6,0,56.4,0,79.7
198/0036,0,22.78,0,0,0,59.21,0,0,0,59.21,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,70,0,24,0,20,0,9,0,1,1,0,0,0,0,0,34,0,0,0,23,0,16,198,2,NA,5.980000000000000,27.680000000000000,17.45,8.100000000000000,0,0,0,0,123,0,39,0,2,34,0,0,0,0,59.21,0,59.21
198/0038,0,32.79,0,0,0,73.7,0,0.8,2.4,76.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,102,0,25,0,22,0,34,0,1,0,0,0,0,0,0,29,0,0,0,12,0,25,250,2,NA,7.690000000000000,28.710000000000001,4,33.299999999999997,0,0,0,0,183,0,37,0,1,29,0,0,0,0,73.7,0,76.9
198/0041,0,0,0,0,0,77.6,0,0,0,77.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,115,0,25,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,20,0,39,255,2,NA,0.000000000000000,44.500000000000000,0,33.100000000000001,0,0,0,0,140,0,59,0,0,56,0,0,0,0,77.6,0,77.6
198/0051,0,10.4,0,0,0,1.16,0,0,0.2,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,3,0,0,0,1,0,9,3,NA,0.000000000000000,0.000000000000000,0,1.160000000000000,0,0,0,0,0,1,0,1,0,0,7,0,0,0,1.16,0,1.36
199/0013,3.75,10.2,0,0,0,96.69,0,21.2,3.71,121.6,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,27,0,4,0,6,0,0,1,0,0,0,1,0,5,0,12,0,3,4,15,10,88,3,NA,0.000000000000000,20.260000000000002,0,76.430000000000007,0,0,0,0,0,37,14,18,1,0,13,5,0,0,96.69,0,121.6
199/0023,0,0,0,0,0,26.37,0,0.91,0.39,27.67,0,0,0,0,0,0,14,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,NA,0.000000000000000,3.950000000000000,0,22.420000000000002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,26.37,0,27.67
199/0031,0,0,0,0,0,46.3,0,0,0,46.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,11,0,0,0,24,0,0,0,1,1,2,1,47,3,NA,1.200000000000000,9.700000000000001,0,35.399999999999999,0,0,0,0,0,18,2,3,0,0,0,35,0,0,46.3,0,46.3
199/0034,0,2,0,0,0,58.9,0,0,0,58.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,80,7,10,0,5,0,0,0,1,0,2,0,0,0,0,0,0,0,10,6,0,10,131,2,NA,0.000000000000000,58.899999999999999,0,0.000000000000000,0,0,0,0,95,9,16,10,1,0,0,2,0,0,58.9,0,58.9
200/0005,0,9.85,0,0,0,28.31,0,0,0.41,28.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,15,0,3,0,0,2,0,8,0,3,0,6,0,4,3,4,11,6,4,78,3,NA,0.000000000000000,9.960000000000001,0,18.350000000000001,0,0,0,0,0,35,15,10,2,0,7,17,0,0,28.31,0,28.72
200/0011,56.76,1.53,0,0,0,38.64,35.36,0,1.4,75.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,10,0,0,14,0,0,0,0,34,3,NA,0.000000000000000,14.170000000000000,0,24.469999999999999,0,0,0,0,0,10,0,0,0,0,0,32,0,0,38.64,35.36,75.4
200/0012,0,0,0,0,0,43.82,0.83,0,0.58,45.23,0,0,0,0,0,0,0,99,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,30,0,4,1,4,0,0,0,0,0,4,6,0,0,4,7,5,0,3,2,0,5,75,3,NA,0.000000000000000,17.520000000000000,0,26.300000000000001,0,0,0,0,38,5,7,3,0,13,5,8,0,0,43.82,0.83,45.23
200/0034,0,0,0,0,0,28.2,2.2,0,0,30.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30,0,12,0,12,0,0,0,0,10,0,0,12,16,0,9,0,6,2,9,11,129,3,NA,1.200000000000000,10.100000000000000,0,16.899999999999999,0,0,0,0,0,76,13,15,0,0,9,38,0,0,28.2,2.2,30.4
200/0036,0,14.98,0,0,0,4.11,0,0,0,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,6,0,0,0,1,0,0,0,2,2,1,2,6,33,3,NA,0.000000000000000,4.110000000000000,0,0.000000000000000,0,0,0,0,0,14,7,4,6,0,0,3,0,0,4.11,0,4.11
200/0037,0,4.52,0,10.06,0,92.94,0,1.26,0.5,94.7,0,0,0,0,0,0,0,595,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,11,4,14,6,11,3,0,0,0,0,6,7,7,0,16,4,18,0,26,13,12,9,167,2,NA,8.510000000000000,20.449999999999999,6.97,46.950000000000003,0,10.06,0,0,36,19,22,38,0,11,25,22,10.06,0,82.88,0,94.7
200/0061,0,11.63,0,4.28,0,32.71,0,0,0.4,33.11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,12,1,1,4,0,0,0,0,0,0,6,0,0,4,17,0,0,12,15,4,12,3,91,3,NA,0.000000000000000,12.590000000000000,0,15.840000000000000,0,4.28,0,0,13,15,7,27,0,0,0,39,4.28,0,28.43,0,33.11
200/0062,10.58,6.79,0,0,0,16.1,0,0,0.8,16.9,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,12,3,NA,0.000000000000000,8.700000000000001,0,7.400000000000000,0,0,0,0,0,10,0,0,0,0,0,12,0,0,16.1,0,16.9
200/0066,0,0,0,14.46,0,88.6,11.61,0,7.54,107.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,84,0,0,0,9,0,0,0,2,0,9,0,0,9,44,7,0,35,20,19,21,32,291,2,NA,15.960000000000001,8.260000000000000,0,49.920000000000002,0,14.46,0,0,93,18,51,41,2,7,0,97,14.46,0,74.14,11.61,107.75
200/0073,0,29.5,0,30.56,0,148.7,0,3.44,3.26,155.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,94,16,0,2,20,0,0,0,2,0,13,0,11,0,71,31,2,11,33,42,38,31,417,1,2,9.300000000000001,39.899999999999999,0,68.939999999999998,0,30.56,0,0,114,31,73,71,2,31,13,95,30.56,0,118.14,0,155.4
200/0074,0,26.92,0,0,0,282.66,4.5,16.28,1.5,304.94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,162,0,5,0,25,8,42,0,0,0,15,0,0,6,5,12,8,5,35,58,25,35,446,1,2,41.500000000000000,53.500000000000000,82.5,105.160000000000000,0,0,0,0,234,29,93,60,0,12,8,31,0,0,282.66,4.5,304.94
200/0079,19.24,0,0,0,0,43.1,0,0,0.5,43.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,2,18,3,NA,0.000000000000000,21.400000000000002,0,21.699999999999999,0,0,0,0,0,9,4,4,0,0,0,1,0,0,43.1,0,43.6
200/0080,0,32.32,3.26,13.66,0,47.8,0,1.6,0.4,49.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,46,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,16,0,0,17,14,114,3,NA,7.000000000000000,5.420000000000000,0,21.719999999999999,0,10.4,0,0,0,46,14,17,1,0,0,36,10.4,0,34.14,0,49.8
200/0086,0,0,0,0,0,108.26,0,0,1.45,109.71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,1,1,0,0,0,60,0,39,0,26,2,0,0,0,0,3,0,0,0,0,49,0,0,35,39,6,10,269,2,NA,0.000000000000000,53.250000000000000,0,55.009999999999998,0,0,0,0,125,5,49,41,0,49,0,3,0,0,108.26,0,109.71
200/0091,11.13,4.45,0,18.09,0,27.33,0,0,0,27.33,0,180,120,100,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,40,3,NA,9.240000000000000,0.000000000000000,0,0.000000000000000,0,2.98,0,0,0,0,0,0,0,0,0,40,2.98,0,9.24,0,27.33
200/0093,0,25.25,0,0,0,122.87,0,1.5,22.23,146.6,0,0,0,0,0,0,0,408,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,45,0,0,29,36,0,0,11,0,0,4,2,135,2,NA,0.000000000000000,24.300000000000001,0,98.570000000000007,0,0,0,0,0,81,2,4,1,0,0,121,0,0,122.87,0,146.6
200/0096,0,0,0,16.65,0,117.3,5,1.8,2,126.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,17,4,3,18,0,3,3,2,0,7,1,0,0,28,19,5,12,19,16,15,24,250,2,NA,24.400000000000002,12.300000000000001,0,63.950000000000003,0,16.65,0,0,79,30,40,34,2,20,5,47,16.65,0,100.65,5,126.1
200/0097,15.77,0,0,0,0,36.93,3.35,0,0.5,40.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,3,0,0,0,10,0,5,3,2,0,4,1,38,3,NA,3.710000000000000,13.940000000000000,0,19.280000000000001,0,0,0,0,0,13,1,6,0,0,5,16,0,0,36.93,3.35,40.78
200/0100,40.98,0,0,7.15,0,113.8,0,1,0.2,115,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,65,5,24,0,31,2,0,0,1,1,0,0,0,0,0,38,4,0,9,24,0,13,217,2,NA,0.000000000000000,63.190000000000005,0,43.460000000000001,0,7.15,0,0,120,7,37,9,2,38,4,0,7.15,0,106.65,0,115
